Copyright 1986-2022 Xilinx, Inc. All Rights Reserved.
------------------------------------------------------------------------------------
| Tool Version : Vivado v.2022.1 (lin64) Build 3526262 Mon Apr 18 15:47:01 MDT 2022
| Date         : Fri May  1 15:08:20 2026
| Host         : clara running 64-bit NixOS 25.11 (Xantusia)
| Command      : report_utilization -hierarchical -file util_inter_8.csv
| Design       : cyt_top
| Device       : xcu280-fsvh2892-2L-e
| Speed File   : -2L
| Design State : Physopt postRoute
------------------------------------------------------------------------------------

Utilization Design Information

Table of Contents
-----------------
1. Utilization by Hierarchy

1. Utilization by Hierarchy
---------------------------

+---------------------------------------------------------------------------------------------------------------------------------------------------------+---------------------------------------------------------------------------------------------------+----------------+--------------+------------+------------+---------+-------+--------+--------+--------+------+------------+
|                                                                         Instance                                                                        |                                               Module                                              |  PR Attribute  | Total PPLOCs | Total LUTs | Logic LUTs | LUTRAMs |  SRLs |   FFs  | RAMB36 | RAMB18 | URAM | DSP Blocks |
|                     reg_887                                                                                                                             |                                         ila_mem_gateway_xsdbs_v1_0_2_reg__parameterized79_HD12794 | Reconfigurable |            - |          1 |          1 |       0 |     0 |      1 |      0 |      0 |    0 |          0 |
|                       I_EN_STAT_EQ1.U_STAT                                                                                                              |                                                 ila_mem_gateway_xsdbs_v1_0_2_reg_stat_140_HD12795 | Reconfigurable |            - |          1 |          1 |       0 |     0 |      1 |      0 |      0 |    0 |          0 |
|                     reg_88d                                                                                                                             |                                         ila_mem_gateway_xsdbs_v1_0_2_reg__parameterized81_HD12796 | Reconfigurable |            - |          0 |          0 |       0 |     0 |      2 |      0 |      0 |    0 |          0 |
|                       I_EN_STAT_EQ1.U_STAT                                                                                                              |                                                 ila_mem_gateway_xsdbs_v1_0_2_reg_stat_139_HD12797 | Reconfigurable |            - |          0 |          0 |       0 |     0 |      2 |      0 |      0 |    0 |          0 |
|                     reg_890                                                                                                                             |                                         ila_mem_gateway_xsdbs_v1_0_2_reg__parameterized84_HD12798 | Reconfigurable |            - |          0 |          0 |       0 |     0 |     16 |      0 |      0 |    0 |          0 |
|                       (reg_890)                                                                                                                         |                                         ila_mem_gateway_xsdbs_v1_0_2_reg__parameterized84_HD12798 | Reconfigurable |            - |          0 |          0 |       0 |     0 |      0 |      0 |      0 |    0 |          0 |
|                       I_EN_STAT_EQ1.U_STAT                                                                                                              |                                                 ila_mem_gateway_xsdbs_v1_0_2_reg_stat_138_HD12799 | Reconfigurable |            - |          0 |          0 |       0 |     0 |     16 |      0 |      0 |    0 |          0 |
|                     reg_9                                                                                                                               |                                         ila_mem_gateway_xsdbs_v1_0_2_reg__parameterized54_HD12800 | Reconfigurable |            - |          0 |          0 |       0 |     0 |     10 |      0 |      0 |    0 |          0 |
|                       I_EN_STAT_EQ1.U_STAT                                                                                                              |                                                 ila_mem_gateway_xsdbs_v1_0_2_reg_stat_152_HD12801 | Reconfigurable |            - |          0 |          0 |       0 |     0 |     10 |      0 |      0 |    0 |          0 |
|                     reg_srl_fff                                                                                                                         |                                     ila_mem_gateway_xsdbs_v1_0_2_reg_p2s__parameterized29_HD12802 | Reconfigurable |            - |         32 |         32 |       0 |     0 |     43 |      0 |      0 |    0 |          0 |
|                     reg_stream_ffd                                                                                                                      |                                                   ila_mem_gateway_xsdbs_v1_0_2_reg_stream_HD12803 | Reconfigurable |            - |          3 |          3 |       0 |     0 |     16 |      0 |      0 |    0 |          0 |
|                       I_EN_CTL_EQ1.U_CTL                                                                                                                |                                                      ila_mem_gateway_xsdbs_v1_0_2_reg_ctl_HD12804 | Reconfigurable |            - |          3 |          3 |       0 |     0 |     16 |      0 |      0 |    0 |          0 |
|                     reg_stream_ffe                                                                                                                      |                                   ila_mem_gateway_xsdbs_v1_0_2_reg_stream__parameterized0_HD12805 | Reconfigurable |            - |          3 |          3 |       0 |     0 |     16 |      0 |      0 |    0 |          0 |
|                       (reg_stream_ffe)                                                                                                                  |                                   ila_mem_gateway_xsdbs_v1_0_2_reg_stream__parameterized0_HD12805 | Reconfigurable |            - |          3 |          3 |       0 |     0 |      0 |      0 |      0 |    0 |          0 |
|                       I_EN_STAT_EQ1.U_STAT                                                                                                              |                                                     ila_mem_gateway_xsdbs_v1_0_2_reg_stat_HD12806 | Reconfigurable |            - |          0 |          0 |       0 |     0 |     16 |      0 |      0 |    0 |          0 |
|                   u_ila_reset_ctrl                                                                                                                      |                                                ila_mem_gateway_ila_v6_2_12_ila_reset_ctrl_HD12857 | Reconfigurable |            - |          9 |          9 |       0 |     0 |     35 |      0 |      0 |    0 |          0 |
|                     (u_ila_reset_ctrl)                                                                                                                  |                                                ila_mem_gateway_ila_v6_2_12_ila_reset_ctrl_HD12857 | Reconfigurable |            - |          3 |          3 |       0 |     0 |      9 |      0 |      0 |    0 |          0 |
|                     arm_detection_inst                                                                                                                  |                                        ila_mem_gateway_ltlib_v1_0_0_rising_edge_detection_HD12858 | Reconfigurable |            - |          1 |          1 |       0 |     0 |      3 |      0 |      0 |    0 |          0 |
|                     asyncrounous_transfer.arm_in_transfer_inst                                                                                          |                                           ila_mem_gateway_ltlib_v1_0_0_async_edge_xfer__2_HD12859 | Reconfigurable |            - |          1 |          1 |       0 |     0 |      5 |      0 |      0 |    0 |          0 |
|                     asyncrounous_transfer.arm_out_transfer_inst                                                                                         |                                           ila_mem_gateway_ltlib_v1_0_0_async_edge_xfer__3_HD12860 | Reconfigurable |            - |          1 |          1 |       0 |     0 |      5 |      0 |      0 |    0 |          0 |
|                     asyncrounous_transfer.halt_in_transfer_inst                                                                                         |                                           ila_mem_gateway_ltlib_v1_0_0_async_edge_xfer__1_HD12861 | Reconfigurable |            - |          1 |          1 |       0 |     0 |      5 |      0 |      0 |    0 |          0 |
|                     asyncrounous_transfer.halt_out_transfer_inst                                                                                        |                                              ila_mem_gateway_ltlib_v1_0_0_async_edge_xfer_HD12862 | Reconfigurable |            - |          1 |          1 |       0 |     0 |      5 |      0 |      0 |    0 |          0 |
|                     halt_detection_inst                                                                                                                 |                                     ila_mem_gateway_ltlib_v1_0_0_rising_edge_detection__1_HD12863 | Reconfigurable |            - |          1 |          1 |       0 |     0 |      3 |      0 |      0 |    0 |          0 |
|                   u_trig                                                                                                                                |                                                   ila_mem_gateway_ila_v6_2_12_ila_trigger_HD12864 | Reconfigurable |            - |        514 |        132 |       0 |   382 |   1147 |      0 |      0 |    0 |          0 |
|                     (u_trig)                                                                                                                            |                                                   ila_mem_gateway_ila_v6_2_12_ila_trigger_HD12864 | Reconfigurable |            - |          1 |          1 |       0 |     0 |      3 |      0 |      0 |    0 |          0 |
|                     N_DDR_TC.N_DDR_TC_INST[0].U_TC                                                                                                      |                                                     ila_mem_gateway_ltlib_v1_0_0_match__1_HD12865 | Reconfigurable |            - |         17 |          0 |       0 |    17 |     30 |      0 |      0 |    0 |          0 |
|                       (N_DDR_TC.N_DDR_TC_INST[0].U_TC)                                                                                                  |                                                     ila_mem_gateway_ltlib_v1_0_0_match__1_HD12865 | Reconfigurable |            - |          0 |          0 |       0 |     0 |      1 |      0 |      0 |    0 |          0 |
|                       allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst                                                                           |                                               ila_mem_gateway_ltlib_v1_0_0_allx_typeA_132_HD12866 | Reconfigurable |            - |         17 |          0 |       0 |    17 |     29 |      0 |      0 |    0 |          0 |
|                         (allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst)                                                                       |                                               ila_mem_gateway_ltlib_v1_0_0_allx_typeA_132_HD12866 | Reconfigurable |            - |          0 |          0 |       0 |     0 |     28 |      0 |      0 |    0 |          0 |
|                         DUT                                                                                                                             |                                                ila_mem_gateway_ltlib_v1_0_0_all_typeA_133_HD12867 | Reconfigurable |            - |         17 |          0 |       0 |    17 |      1 |      0 |      0 |    0 |          0 |
|                           (DUT)                                                                                                                         |                                                ila_mem_gateway_ltlib_v1_0_0_all_typeA_133_HD12867 | Reconfigurable |            - |          1 |          0 |       0 |     1 |      0 |      0 |      0 |    0 |          0 |
|                           I_WHOLE_SLICE.G_SLICE_IDX[0].U_ALL_SRL_SLICE                                                                                  |                                          ila_mem_gateway_ltlib_v1_0_0_all_typeA_slice_134_HD12868 | Reconfigurable |            - |          4 |          0 |       0 |     4 |      0 |      0 |      0 |    0 |          0 |
|                           I_WHOLE_SLICE.G_SLICE_IDX[1].U_ALL_SRL_SLICE                                                                                  |                                          ila_mem_gateway_ltlib_v1_0_0_all_typeA_slice_135_HD12869 | Reconfigurable |            - |          4 |          0 |       0 |     4 |      0 |      0 |      0 |    0 |          0 |
|                           I_WHOLE_SLICE.G_SLICE_IDX[2].U_ALL_SRL_SLICE                                                                                  |                                          ila_mem_gateway_ltlib_v1_0_0_all_typeA_slice_136_HD12870 | Reconfigurable |            - |          4 |          0 |       0 |     4 |      0 |      0 |      0 |    0 |          0 |
|                           I_WHOLE_SLICE.G_SLICE_IDX[3].U_ALL_SRL_SLICE                                                                                  |                          ila_mem_gateway_ltlib_v1_0_0_all_typeA_slice__parameterized0_137_HD12871 | Reconfigurable |            - |          4 |          0 |       0 |     4 |      1 |      0 |      0 |    0 |          0 |
|                     STRG_QUAL.U_STRG_QUAL                                                                                                               |                                                        ila_mem_gateway_ltlib_v1_0_0_match_HD12872 | Reconfigurable |            - |         17 |          0 |       0 |    17 |     30 |      0 |      0 |    0 |          0 |
|                       (STRG_QUAL.U_STRG_QUAL)                                                                                                           |                                                        ila_mem_gateway_ltlib_v1_0_0_match_HD12872 | Reconfigurable |            - |          0 |          0 |       0 |     0 |      1 |      0 |      0 |    0 |          0 |
|                       allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst                                                                           |                                                   ila_mem_gateway_ltlib_v1_0_0_allx_typeA_HD12873 | Reconfigurable |            - |         17 |          0 |       0 |    17 |     29 |      0 |      0 |    0 |          0 |
|                         (allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst)                                                                       |                                                   ila_mem_gateway_ltlib_v1_0_0_allx_typeA_HD12873 | Reconfigurable |            - |          0 |          0 |       0 |     0 |     28 |      0 |      0 |    0 |          0 |
|                         DUT                                                                                                                             |                                                ila_mem_gateway_ltlib_v1_0_0_all_typeA_127_HD12874 | Reconfigurable |            - |         17 |          0 |       0 |    17 |      1 |      0 |      0 |    0 |          0 |
|                           (DUT)                                                                                                                         |                                                ila_mem_gateway_ltlib_v1_0_0_all_typeA_127_HD12874 | Reconfigurable |            - |          1 |          0 |       0 |     1 |      0 |      0 |      0 |    0 |          0 |
|                           I_WHOLE_SLICE.G_SLICE_IDX[0].U_ALL_SRL_SLICE                                                                                  |                                          ila_mem_gateway_ltlib_v1_0_0_all_typeA_slice_128_HD12875 | Reconfigurable |            - |          4 |          0 |       0 |     4 |      0 |      0 |      0 |    0 |          0 |
|                           I_WHOLE_SLICE.G_SLICE_IDX[1].U_ALL_SRL_SLICE                                                                                  |                                          ila_mem_gateway_ltlib_v1_0_0_all_typeA_slice_129_HD12876 | Reconfigurable |            - |          4 |          0 |       0 |     4 |      0 |      0 |      0 |    0 |          0 |
|                           I_WHOLE_SLICE.G_SLICE_IDX[2].U_ALL_SRL_SLICE                                                                                  |                                          ila_mem_gateway_ltlib_v1_0_0_all_typeA_slice_130_HD12877 | Reconfigurable |            - |          4 |          0 |       0 |     4 |      0 |      0 |      0 |    0 |          0 |
|                           I_WHOLE_SLICE.G_SLICE_IDX[3].U_ALL_SRL_SLICE                                                                                  |                          ila_mem_gateway_ltlib_v1_0_0_all_typeA_slice__parameterized0_131_HD12878 | Reconfigurable |            - |          4 |          0 |       0 |     4 |      1 |      0 |      0 |    0 |          0 |
|                     U_TM                                                                                                                                |                                                ila_mem_gateway_ila_v6_2_12_ila_trig_match_HD12879 | Reconfigurable |            - |        479 |        131 |       0 |   348 |   1084 |      0 |      0 |    0 |          0 |
|                       (U_TM)                                                                                                                            |                                                ila_mem_gateway_ila_v6_2_12_ila_trig_match_HD12879 | Reconfigurable |            - |        131 |        131 |       0 |     0 |      0 |      0 |      0 |    0 |          0 |
|                       N_DDR_MODE.G_NMU[0].U_M                                                                                                           |                                     ila_mem_gateway_ltlib_v1_0_0_match__parameterized0__1_HD12880 | Reconfigurable |            - |          5 |          0 |       0 |     5 |      4 |      0 |      0 |    0 |          0 |
|                         (N_DDR_MODE.G_NMU[0].U_M)                                                                                                       |                                     ila_mem_gateway_ltlib_v1_0_0_match__parameterized0__1_HD12880 | Reconfigurable |            - |          0 |          0 |       0 |     0 |      1 |      0 |      0 |    0 |          0 |
|                         allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst                                                                         |                               ila_mem_gateway_ltlib_v1_0_0_allx_typeA__parameterized0_124_HD12881 | Reconfigurable |            - |          5 |          0 |       0 |     5 |      3 |      0 |      0 |    0 |          0 |
|                           (allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst)                                                                     |                               ila_mem_gateway_ltlib_v1_0_0_allx_typeA__parameterized0_124_HD12881 | Reconfigurable |            - |          0 |          0 |       0 |     0 |      2 |      0 |      0 |    0 |          0 |
|                           DUT                                                                                                                           |                                ila_mem_gateway_ltlib_v1_0_0_all_typeA__parameterized0_125_HD12882 | Reconfigurable |            - |          5 |          0 |       0 |     5 |      1 |      0 |      0 |    0 |          0 |
|                             (DUT)                                                                                                                       |                                ila_mem_gateway_ltlib_v1_0_0_all_typeA__parameterized0_125_HD12882 | Reconfigurable |            - |          1 |          0 |       0 |     1 |      0 |      0 |      0 |    0 |          0 |
|                             I_WHOLE_SLICE.G_SLICE_IDX[0].U_ALL_SRL_SLICE                                                                                |                          ila_mem_gateway_ltlib_v1_0_0_all_typeA_slice__parameterized0_126_HD12883 | Reconfigurable |            - |          4 |          0 |       0 |     4 |      1 |      0 |      0 |    0 |          0 |
|                       N_DDR_MODE.G_NMU[10].U_M                                                                                                          |                                     ila_mem_gateway_ltlib_v1_0_0_match__parameterized3__1_HD12884 | Reconfigurable |            - |         17 |          0 |       0 |    17 |     58 |      0 |      0 |    0 |          0 |
|                         (N_DDR_MODE.G_NMU[10].U_M)                                                                                                      |                                     ila_mem_gateway_ltlib_v1_0_0_match__parameterized3__1_HD12884 | Reconfigurable |            - |          0 |          0 |       0 |     0 |      1 |      0 |      0 |    0 |          0 |
|                         allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst                                                                         |                                ila_mem_gateway_ltlib_v1_0_0_allx_typeA__parameterized3_62_HD12885 | Reconfigurable |            - |         17 |          0 |       0 |    17 |     57 |      0 |      0 |    0 |          0 |
|                           (allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst)                                                                     |                                ila_mem_gateway_ltlib_v1_0_0_allx_typeA__parameterized3_62_HD12885 | Reconfigurable |            - |          0 |          0 |       0 |     0 |     56 |      0 |      0 |    0 |          0 |
|                           DUT                                                                                                                           |                                                 ila_mem_gateway_ltlib_v1_0_0_all_typeA_63_HD12886 | Reconfigurable |            - |         17 |          0 |       0 |    17 |      1 |      0 |      0 |    0 |          0 |
|                             (DUT)                                                                                                                       |                                                 ila_mem_gateway_ltlib_v1_0_0_all_typeA_63_HD12886 | Reconfigurable |            - |          1 |          0 |       0 |     1 |      0 |      0 |      0 |    0 |          0 |
|                             I_WHOLE_SLICE.G_SLICE_IDX[0].U_ALL_SRL_SLICE                                                                                |                                           ila_mem_gateway_ltlib_v1_0_0_all_typeA_slice_64_HD12887 | Reconfigurable |            - |          4 |          0 |       0 |     4 |      0 |      0 |      0 |    0 |          0 |
|                             I_WHOLE_SLICE.G_SLICE_IDX[1].U_ALL_SRL_SLICE                                                                                |                                           ila_mem_gateway_ltlib_v1_0_0_all_typeA_slice_65_HD12888 | Reconfigurable |            - |          4 |          0 |       0 |     4 |      0 |      0 |      0 |    0 |          0 |
|                             I_WHOLE_SLICE.G_SLICE_IDX[2].U_ALL_SRL_SLICE                                                                                |                                           ila_mem_gateway_ltlib_v1_0_0_all_typeA_slice_66_HD12889 | Reconfigurable |            - |          4 |          0 |       0 |     4 |      0 |      0 |      0 |    0 |          0 |
|                             I_WHOLE_SLICE.G_SLICE_IDX[3].U_ALL_SRL_SLICE                                                                                |                           ila_mem_gateway_ltlib_v1_0_0_all_typeA_slice__parameterized0_67_HD12890 | Reconfigurable |            - |          4 |          0 |       0 |     4 |      1 |      0 |      0 |    0 |          0 |
|                       N_DDR_MODE.G_NMU[11].U_M                                                                                                          |                                     ila_mem_gateway_ltlib_v1_0_0_match__parameterized3__2_HD12891 | Reconfigurable |            - |         17 |          0 |       0 |    17 |     58 |      0 |      0 |    0 |          0 |
|                         (N_DDR_MODE.G_NMU[11].U_M)                                                                                                      |                                     ila_mem_gateway_ltlib_v1_0_0_match__parameterized3__2_HD12891 | Reconfigurable |            - |          0 |          0 |       0 |     0 |      1 |      0 |      0 |    0 |          0 |
|                         allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst                                                                         |                                ila_mem_gateway_ltlib_v1_0_0_allx_typeA__parameterized3_56_HD12892 | Reconfigurable |            - |         17 |          0 |       0 |    17 |     57 |      0 |      0 |    0 |          0 |
|                           (allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst)                                                                     |                                ila_mem_gateway_ltlib_v1_0_0_allx_typeA__parameterized3_56_HD12892 | Reconfigurable |            - |          0 |          0 |       0 |     0 |     56 |      0 |      0 |    0 |          0 |
|                           DUT                                                                                                                           |                                                 ila_mem_gateway_ltlib_v1_0_0_all_typeA_57_HD12893 | Reconfigurable |            - |         17 |          0 |       0 |    17 |      1 |      0 |      0 |    0 |          0 |
|                             (DUT)                                                                                                                       |                                                 ila_mem_gateway_ltlib_v1_0_0_all_typeA_57_HD12893 | Reconfigurable |            - |          1 |          0 |       0 |     1 |      0 |      0 |      0 |    0 |          0 |
|                             I_WHOLE_SLICE.G_SLICE_IDX[0].U_ALL_SRL_SLICE                                                                                |                                           ila_mem_gateway_ltlib_v1_0_0_all_typeA_slice_58_HD12894 | Reconfigurable |            - |          4 |          0 |       0 |     4 |      0 |      0 |      0 |    0 |          0 |
|                             I_WHOLE_SLICE.G_SLICE_IDX[1].U_ALL_SRL_SLICE                                                                                |                                           ila_mem_gateway_ltlib_v1_0_0_all_typeA_slice_59_HD12895 | Reconfigurable |            - |          4 |          0 |       0 |     4 |      0 |      0 |      0 |    0 |          0 |
|                             I_WHOLE_SLICE.G_SLICE_IDX[2].U_ALL_SRL_SLICE                                                                                |                                           ila_mem_gateway_ltlib_v1_0_0_all_typeA_slice_60_HD12896 | Reconfigurable |            - |          4 |          0 |       0 |     4 |      0 |      0 |      0 |    0 |          0 |
|                             I_WHOLE_SLICE.G_SLICE_IDX[3].U_ALL_SRL_SLICE                                                                                |                           ila_mem_gateway_ltlib_v1_0_0_all_typeA_slice__parameterized0_61_HD12897 | Reconfigurable |            - |          4 |          0 |       0 |     4 |      1 |      0 |      0 |    0 |          0 |
|                       N_DDR_MODE.G_NMU[12].U_M                                                                                                          |                                     ila_mem_gateway_ltlib_v1_0_0_match__parameterized2__7_HD12898 | Reconfigurable |            - |         25 |          0 |       0 |    25 |     98 |      0 |      0 |    0 |          0 |
|                         (N_DDR_MODE.G_NMU[12].U_M)                                                                                                      |                                     ila_mem_gateway_ltlib_v1_0_0_match__parameterized2__7_HD12898 | Reconfigurable |            - |          0 |          0 |       0 |     0 |      1 |      0 |      0 |    0 |          0 |
|                         allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst                                                                         |                                ila_mem_gateway_ltlib_v1_0_0_allx_typeA__parameterized2_48_HD12899 | Reconfigurable |            - |         25 |          0 |       0 |    25 |     97 |      0 |      0 |    0 |          0 |
|                           (allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst)                                                                     |                                ila_mem_gateway_ltlib_v1_0_0_allx_typeA__parameterized2_48_HD12899 | Reconfigurable |            - |          0 |          0 |       0 |     0 |     96 |      0 |      0 |    0 |          0 |
|                           DUT                                                                                                                           |                                 ila_mem_gateway_ltlib_v1_0_0_all_typeA__parameterized1_49_HD12900 | Reconfigurable |            - |         25 |          0 |       0 |    25 |      1 |      0 |      0 |    0 |          0 |
|                             (DUT)                                                                                                                       |                                 ila_mem_gateway_ltlib_v1_0_0_all_typeA__parameterized1_49_HD12900 | Reconfigurable |            - |          1 |          0 |       0 |     1 |      0 |      0 |      0 |    0 |          0 |
|                             I_WHOLE_SLICE.G_SLICE_IDX[0].U_ALL_SRL_SLICE                                                                                |                                           ila_mem_gateway_ltlib_v1_0_0_all_typeA_slice_50_HD12901 | Reconfigurable |            - |          4 |          0 |       0 |     4 |      0 |      0 |      0 |    0 |          0 |
|                             I_WHOLE_SLICE.G_SLICE_IDX[1].U_ALL_SRL_SLICE                                                                                |                                           ila_mem_gateway_ltlib_v1_0_0_all_typeA_slice_51_HD12902 | Reconfigurable |            - |          4 |          0 |       0 |     4 |      0 |      0 |      0 |    0 |          0 |
|                             I_WHOLE_SLICE.G_SLICE_IDX[2].U_ALL_SRL_SLICE                                                                                |                                           ila_mem_gateway_ltlib_v1_0_0_all_typeA_slice_52_HD12903 | Reconfigurable |            - |          4 |          0 |       0 |     4 |      0 |      0 |      0 |    0 |          0 |
|                             I_WHOLE_SLICE.G_SLICE_IDX[3].U_ALL_SRL_SLICE                                                                                |                                           ila_mem_gateway_ltlib_v1_0_0_all_typeA_slice_53_HD12904 | Reconfigurable |            - |          4 |          0 |       0 |     4 |      0 |      0 |      0 |    0 |          0 |
|                             I_WHOLE_SLICE.G_SLICE_IDX[4].U_ALL_SRL_SLICE                                                                                |                                           ila_mem_gateway_ltlib_v1_0_0_all_typeA_slice_54_HD12905 | Reconfigurable |            - |          4 |          0 |       0 |     4 |      0 |      0 |      0 |    0 |          0 |
|                             I_WHOLE_SLICE.G_SLICE_IDX[5].U_ALL_SRL_SLICE                                                                                |                           ila_mem_gateway_ltlib_v1_0_0_all_typeA_slice__parameterized0_55_HD12906 | Reconfigurable |            - |          4 |          0 |       0 |     4 |      1 |      0 |      0 |    0 |          0 |
|                       N_DDR_MODE.G_NMU[13].U_M                                                                                                          |                                        ila_mem_gateway_ltlib_v1_0_0_match__parameterized2_HD12907 | Reconfigurable |            - |         25 |          0 |       0 |    25 |     98 |      0 |      0 |    0 |          0 |
|                         (N_DDR_MODE.G_NMU[13].U_M)                                                                                                      |                                        ila_mem_gateway_ltlib_v1_0_0_match__parameterized2_HD12907 | Reconfigurable |            - |          0 |          0 |       0 |     0 |      1 |      0 |      0 |    0 |          0 |
|                         allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst                                                                         |                                   ila_mem_gateway_ltlib_v1_0_0_allx_typeA__parameterized2_HD12908 | Reconfigurable |            - |         25 |          0 |       0 |    25 |     97 |      0 |      0 |    0 |          0 |
|                           (allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst)                                                                     |                                   ila_mem_gateway_ltlib_v1_0_0_allx_typeA__parameterized2_HD12908 | Reconfigurable |            - |          0 |          0 |       0 |     0 |     96 |      0 |      0 |    0 |          0 |
|                           DUT                                                                                                                           |                                    ila_mem_gateway_ltlib_v1_0_0_all_typeA__parameterized1_HD12909 | Reconfigurable |            - |         25 |          0 |       0 |    25 |      1 |      0 |      0 |    0 |          0 |
|                             (DUT)                                                                                                                       |                                    ila_mem_gateway_ltlib_v1_0_0_all_typeA__parameterized1_HD12909 | Reconfigurable |            - |          1 |          0 |       0 |     1 |      0 |      0 |      0 |    0 |          0 |
|                             I_WHOLE_SLICE.G_SLICE_IDX[0].U_ALL_SRL_SLICE                                                                                |                                           ila_mem_gateway_ltlib_v1_0_0_all_typeA_slice_42_HD12910 | Reconfigurable |            - |          4 |          0 |       0 |     4 |      0 |      0 |      0 |    0 |          0 |
|                             I_WHOLE_SLICE.G_SLICE_IDX[1].U_ALL_SRL_SLICE                                                                                |                                           ila_mem_gateway_ltlib_v1_0_0_all_typeA_slice_43_HD12911 | Reconfigurable |            - |          4 |          0 |       0 |     4 |      0 |      0 |      0 |    0 |          0 |
|                             I_WHOLE_SLICE.G_SLICE_IDX[2].U_ALL_SRL_SLICE                                                                                |                                           ila_mem_gateway_ltlib_v1_0_0_all_typeA_slice_44_HD12912 | Reconfigurable |            - |          4 |          0 |       0 |     4 |      0 |      0 |      0 |    0 |          0 |
|                             I_WHOLE_SLICE.G_SLICE_IDX[3].U_ALL_SRL_SLICE                                                                                |                                           ila_mem_gateway_ltlib_v1_0_0_all_typeA_slice_45_HD12913 | Reconfigurable |            - |          4 |          0 |       0 |     4 |      0 |      0 |      0 |    0 |          0 |
|                             I_WHOLE_SLICE.G_SLICE_IDX[4].U_ALL_SRL_SLICE                                                                                |                                           ila_mem_gateway_ltlib_v1_0_0_all_typeA_slice_46_HD12914 | Reconfigurable |            - |          4 |          0 |       0 |     4 |      0 |      0 |      0 |    0 |          0 |
|                             I_WHOLE_SLICE.G_SLICE_IDX[5].U_ALL_SRL_SLICE                                                                                |                           ila_mem_gateway_ltlib_v1_0_0_all_typeA_slice__parameterized0_47_HD12915 | Reconfigurable |            - |          4 |          0 |       0 |     4 |      1 |      0 |      0 |    0 |          0 |
|                       N_DDR_MODE.G_NMU[14].U_M                                                                                                          |                                     ila_mem_gateway_ltlib_v1_0_0_match__parameterized3__3_HD12916 | Reconfigurable |            - |         17 |          0 |       0 |    17 |     58 |      0 |      0 |    0 |          0 |
|                         (N_DDR_MODE.G_NMU[14].U_M)                                                                                                      |                                     ila_mem_gateway_ltlib_v1_0_0_match__parameterized3__3_HD12916 | Reconfigurable |            - |          0 |          0 |       0 |     0 |      1 |      0 |      0 |    0 |          0 |
|                         allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst                                                                         |                                ila_mem_gateway_ltlib_v1_0_0_allx_typeA__parameterized3_36_HD12917 | Reconfigurable |            - |         17 |          0 |       0 |    17 |     57 |      0 |      0 |    0 |          0 |
|                           (allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst)                                                                     |                                ila_mem_gateway_ltlib_v1_0_0_allx_typeA__parameterized3_36_HD12917 | Reconfigurable |            - |          0 |          0 |       0 |     0 |     56 |      0 |      0 |    0 |          0 |
|                           DUT                                                                                                                           |                                                 ila_mem_gateway_ltlib_v1_0_0_all_typeA_37_HD12918 | Reconfigurable |            - |         17 |          0 |       0 |    17 |      1 |      0 |      0 |    0 |          0 |
|                             (DUT)                                                                                                                       |                                                 ila_mem_gateway_ltlib_v1_0_0_all_typeA_37_HD12918 | Reconfigurable |            - |          1 |          0 |       0 |     1 |      0 |      0 |      0 |    0 |          0 |
|                             I_WHOLE_SLICE.G_SLICE_IDX[0].U_ALL_SRL_SLICE                                                                                |                                           ila_mem_gateway_ltlib_v1_0_0_all_typeA_slice_38_HD12919 | Reconfigurable |            - |          4 |          0 |       0 |     4 |      0 |      0 |      0 |    0 |          0 |
|                             I_WHOLE_SLICE.G_SLICE_IDX[1].U_ALL_SRL_SLICE                                                                                |                                           ila_mem_gateway_ltlib_v1_0_0_all_typeA_slice_39_HD12920 | Reconfigurable |            - |          4 |          0 |       0 |     4 |      0 |      0 |      0 |    0 |          0 |
|                             I_WHOLE_SLICE.G_SLICE_IDX[2].U_ALL_SRL_SLICE                                                                                |                                           ila_mem_gateway_ltlib_v1_0_0_all_typeA_slice_40_HD12921 | Reconfigurable |            - |          4 |          0 |       0 |     4 |      0 |      0 |      0 |    0 |          0 |
|                             I_WHOLE_SLICE.G_SLICE_IDX[3].U_ALL_SRL_SLICE                                                                                |                           ila_mem_gateway_ltlib_v1_0_0_all_typeA_slice__parameterized0_41_HD12922 | Reconfigurable |            - |          4 |          0 |       0 |     4 |      1 |      0 |      0 |    0 |          0 |
