Copyright 1986-2022 Xilinx, Inc. All Rights Reserved.
-----------------------------------------------------------------------------------------------------------------------------------
| Tool Version : Vivado v.2022.1 (lin64) Build 3526262 Mon Apr 18 15:47:01 MDT 2022
| Date         : Fri Jul  4 13:34:15 2025
| Host         : clara running 64-bit NixOS 24.11 (Vicuna)
| Command      : report_utilization -hierarchical -file /scratch/chenjiyang/microShell_new/build_ceu_3_2_hw/utilization_report.csv
| Design       : cyt_top
| Device       : xcu280-fsvh2892-2L-e
| Speed File   : -2L
| Design State : Physopt postRoute
-----------------------------------------------------------------------------------------------------------------------------------

Utilization Design Information

Table of Contents
-----------------
1. Utilization by Hierarchy

1. Utilization by Hierarchy
---------------------------

+---------------------------------------------------------------------------------------------------------------------------------------------------------+---------------------------------------------------------------------------------------------------+----------------+--------------+------------+------------+---------+------+--------+--------+--------+------+------------+
|                                                                         Instance                                                                        |                                               Module                                              |  PR Attribute  | Total PPLOCs | Total LUTs | Logic LUTs | LUTRAMs | SRLs |   FFs  | RAMB36 | RAMB18 | URAM | DSP Blocks |
|             inst                                                                                                                                        |                          axil_register_slice_axi_register_slice_v2_1_26_axi_register_slice_HD3253 | Reconfigurable |            - |        131 |        131 |       0 |    0 |    488 |      0 |      0 |    0 |          0 |
|               ar.ar_pipe                                                                                                                                |                         axil_register_slice_axi_register_slice_v2_1_26_axic_register_slice_HD3254 | Reconfigurable |            - |         27 |         27 |       0 |    0 |    100 |      0 |      0 |    0 |          0 |
|               aw.aw_pipe                                                                                                                                |                       axil_register_slice_axi_register_slice_v2_1_26_axic_register_slice_0_HD3255 | Reconfigurable |            - |         27 |         27 |       0 |    0 |    101 |      0 |      0 |    0 |          0 |
|               b.b_pipe                                                                                                                                  |         axil_register_slice_axi_register_slice_v2_1_26_axic_register_slice__parameterized1_HD3256 | Reconfigurable |            - |          4 |          4 |       0 |    0 |      6 |      0 |      0 |    0 |          0 |
|               r.r_pipe                                                                                                                                  |         axil_register_slice_axi_register_slice_v2_1_26_axic_register_slice__parameterized2_HD3257 | Reconfigurable |            - |         35 |         35 |       0 |    0 |    134 |      0 |      0 |    0 |          0 |
|               w.w_pipe                                                                                                                                  |         axil_register_slice_axi_register_slice_v2_1_26_axic_register_slice__parameterized0_HD3258 | Reconfigurable |            - |         38 |         38 |       0 |    0 |    147 |      0 |      0 |    0 |          0 |
|       genblk5[0].nolabel_line225                                                                                                                        |                                                                         axim_reg_array__xdcDup__1 | Reconfigurable |            - |        925 |        925 |       0 |    0 |   3516 |      0 |      0 |    0 |          0 |
|         genblk1[0].inst_reg                                                                                                                             |                                                                               axim_reg__xdcDup__1 | Reconfigurable |            - |        303 |        303 |       0 |    0 |   1172 |      0 |      0 |    0 |          0 |
|           nolabel_line41                                                                                                                                |                                                                               axim_register_slice | Reconfigurable |            - |        303 |        303 |       0 |    0 |   1172 |      0 |      0 |    0 |          0 |
|             inst                                                                                                                                        |                                 axim_register_slice_axi_register_slice_v2_1_26_axi_register_slice | Reconfigurable |            - |        303 |        303 |       0 |    0 |   1172 |      0 |      0 |    0 |          0 |
|               ar.ar_pipe                                                                                                                                |                                axim_register_slice_axi_register_slice_v2_1_26_axic_register_slice | Reconfigurable |            - |         11 |         11 |       0 |    0 |     36 |      0 |      0 |    0 |          0 |
|               aw.aw_pipe                                                                                                                                |                              axim_register_slice_axi_register_slice_v2_1_26_axic_register_slice_0 | Reconfigurable |            - |         12 |         12 |       0 |    0 |     37 |      0 |      0 |    0 |          0 |
|               b.b_pipe                                                                                                                                  |                axim_register_slice_axi_register_slice_v2_1_26_axic_register_slice__parameterized1 | Reconfigurable |            - |          2 |          2 |       0 |    0 |      2 |      0 |      0 |    0 |          0 |
|               r.r_pipe                                                                                                                                  |                axim_register_slice_axi_register_slice_v2_1_26_axic_register_slice__parameterized2 | Reconfigurable |            - |        131 |        131 |       0 |    0 |    516 |      0 |      0 |    0 |          0 |
|               w.w_pipe                                                                                                                                  |                axim_register_slice_axi_register_slice_v2_1_26_axic_register_slice__parameterized0 | Reconfigurable |            - |        147 |        147 |       0 |    0 |    581 |      0 |      0 |    0 |          0 |
|         genblk1[1].inst_reg                                                                                                                             |                                                                               axim_reg__xdcDup__2 | Reconfigurable |            - |        303 |        303 |       0 |    0 |   1172 |      0 |      0 |    0 |          0 |
|           nolabel_line41                                                                                                                                |                                                                        axim_register_slice_HD3259 | Reconfigurable |            - |        303 |        303 |       0 |    0 |   1172 |      0 |      0 |    0 |          0 |
|             inst                                                                                                                                        |                          axim_register_slice_axi_register_slice_v2_1_26_axi_register_slice_HD3260 | Reconfigurable |            - |        303 |        303 |       0 |    0 |   1172 |      0 |      0 |    0 |          0 |
|               ar.ar_pipe                                                                                                                                |                         axim_register_slice_axi_register_slice_v2_1_26_axic_register_slice_HD3261 | Reconfigurable |            - |         11 |         11 |       0 |    0 |     36 |      0 |      0 |    0 |          0 |
|               aw.aw_pipe                                                                                                                                |                       axim_register_slice_axi_register_slice_v2_1_26_axic_register_slice_0_HD3262 | Reconfigurable |            - |         12 |         12 |       0 |    0 |     37 |      0 |      0 |    0 |          0 |
|               b.b_pipe                                                                                                                                  |         axim_register_slice_axi_register_slice_v2_1_26_axic_register_slice__parameterized1_HD3263 | Reconfigurable |            - |          2 |          2 |       0 |    0 |      2 |      0 |      0 |    0 |          0 |
|               r.r_pipe                                                                                                                                  |         axim_register_slice_axi_register_slice_v2_1_26_axic_register_slice__parameterized2_HD3264 | Reconfigurable |            - |        131 |        131 |       0 |    0 |    516 |      0 |      0 |    0 |          0 |
|               w.w_pipe                                                                                                                                  |         axim_register_slice_axi_register_slice_v2_1_26_axic_register_slice__parameterized0_HD3265 | Reconfigurable |            - |        147 |        147 |       0 |    0 |    581 |      0 |      0 |    0 |          0 |
|         genblk1[2].inst_reg                                                                                                                             |                                                                               axim_reg__xdcDup__3 | Reconfigurable |            - |        319 |        319 |       0 |    0 |   1172 |      0 |      0 |    0 |          0 |
|           (genblk1[2].inst_reg)                                                                                                                         |                                                                               axim_reg__xdcDup__3 | Reconfigurable |            - |         14 |         14 |       0 |    0 |      0 |      0 |      0 |    0 |          0 |
|           nolabel_line41                                                                                                                                |                                                                        axim_register_slice_HD3266 | Reconfigurable |            - |        305 |        305 |       0 |    0 |   1172 |      0 |      0 |    0 |          0 |
|             inst                                                                                                                                        |                          axim_register_slice_axi_register_slice_v2_1_26_axi_register_slice_HD3267 | Reconfigurable |            - |        305 |        305 |       0 |    0 |   1172 |      0 |      0 |    0 |          0 |
|               ar.ar_pipe                                                                                                                                |                         axim_register_slice_axi_register_slice_v2_1_26_axic_register_slice_HD3268 | Reconfigurable |            - |         12 |         12 |       0 |    0 |     36 |      0 |      0 |    0 |          0 |
|               aw.aw_pipe                                                                                                                                |                       axim_register_slice_axi_register_slice_v2_1_26_axic_register_slice_0_HD3269 | Reconfigurable |            - |         12 |         12 |       0 |    0 |     37 |      0 |      0 |    0 |          0 |
|               b.b_pipe                                                                                                                                  |         axim_register_slice_axi_register_slice_v2_1_26_axic_register_slice__parameterized1_HD3270 | Reconfigurable |            - |          2 |          2 |       0 |    0 |      2 |      0 |      0 |    0 |          0 |
|               r.r_pipe                                                                                                                                  |         axim_register_slice_axi_register_slice_v2_1_26_axic_register_slice__parameterized2_HD3271 | Reconfigurable |            - |        131 |        131 |       0 |    0 |    516 |      0 |      0 |    0 |          0 |
|               w.w_pipe                                                                                                                                  |         axim_register_slice_axi_register_slice_v2_1_26_axic_register_slice__parameterized0_HD3272 | Reconfigurable |            - |        148 |        148 |       0 |    0 |    581 |      0 |      0 |    0 |          0 |
|       genblk5[1].nolabel_line225                                                                                                                        |                                                                         axim_reg_array__xdcDup__2 | Reconfigurable |            - |        925 |        925 |       0 |    0 |   3516 |      0 |      0 |    0 |          0 |
|         genblk1[0].inst_reg                                                                                                                             |                                                                               axim_reg__xdcDup__4 | Reconfigurable |            - |        304 |        304 |       0 |    0 |   1172 |      0 |      0 |    0 |          0 |
|           nolabel_line41                                                                                                                                |                                                                        axim_register_slice_HD3273 | Reconfigurable |            - |        304 |        304 |       0 |    0 |   1172 |      0 |      0 |    0 |          0 |
|             inst                                                                                                                                        |                          axim_register_slice_axi_register_slice_v2_1_26_axi_register_slice_HD3274 | Reconfigurable |            - |        304 |        304 |       0 |    0 |   1172 |      0 |      0 |    0 |          0 |
|               ar.ar_pipe                                                                                                                                |                         axim_register_slice_axi_register_slice_v2_1_26_axic_register_slice_HD3275 | Reconfigurable |            - |         12 |         12 |       0 |    0 |     36 |      0 |      0 |    0 |          0 |
|               aw.aw_pipe                                                                                                                                |                       axim_register_slice_axi_register_slice_v2_1_26_axic_register_slice_0_HD3276 | Reconfigurable |            - |         12 |         12 |       0 |    0 |     37 |      0 |      0 |    0 |          0 |
|               b.b_pipe                                                                                                                                  |         axim_register_slice_axi_register_slice_v2_1_26_axic_register_slice__parameterized1_HD3277 | Reconfigurable |            - |          2 |          2 |       0 |    0 |      2 |      0 |      0 |    0 |          0 |
|               r.r_pipe                                                                                                                                  |         axim_register_slice_axi_register_slice_v2_1_26_axic_register_slice__parameterized2_HD3278 | Reconfigurable |            - |        131 |        131 |       0 |    0 |    516 |      0 |      0 |    0 |          0 |
|               w.w_pipe                                                                                                                                  |         axim_register_slice_axi_register_slice_v2_1_26_axic_register_slice__parameterized0_HD3279 | Reconfigurable |            - |        147 |        147 |       0 |    0 |    581 |      0 |      0 |    0 |          0 |
|         genblk1[1].inst_reg                                                                                                                             |                                                                               axim_reg__xdcDup__5 | Reconfigurable |            - |        303 |        303 |       0 |    0 |   1172 |      0 |      0 |    0 |          0 |
|           nolabel_line41                                                                                                                                |                                                                        axim_register_slice_HD3280 | Reconfigurable |            - |        303 |        303 |       0 |    0 |   1172 |      0 |      0 |    0 |          0 |
|             inst                                                                                                                                        |                          axim_register_slice_axi_register_slice_v2_1_26_axi_register_slice_HD3281 | Reconfigurable |            - |        303 |        303 |       0 |    0 |   1172 |      0 |      0 |    0 |          0 |
|               ar.ar_pipe                                                                                                                                |                         axim_register_slice_axi_register_slice_v2_1_26_axic_register_slice_HD3282 | Reconfigurable |            - |         11 |         11 |       0 |    0 |     36 |      0 |      0 |    0 |          0 |
|               aw.aw_pipe                                                                                                                                |                       axim_register_slice_axi_register_slice_v2_1_26_axic_register_slice_0_HD3283 | Reconfigurable |            - |         12 |         12 |       0 |    0 |     37 |      0 |      0 |    0 |          0 |
|               b.b_pipe                                                                                                                                  |         axim_register_slice_axi_register_slice_v2_1_26_axic_register_slice__parameterized1_HD3284 | Reconfigurable |            - |          2 |          2 |       0 |    0 |      2 |      0 |      0 |    0 |          0 |
|               r.r_pipe                                                                                                                                  |         axim_register_slice_axi_register_slice_v2_1_26_axic_register_slice__parameterized2_HD3285 | Reconfigurable |            - |        131 |        131 |       0 |    0 |    516 |      0 |      0 |    0 |          0 |
|               w.w_pipe                                                                                                                                  |         axim_register_slice_axi_register_slice_v2_1_26_axic_register_slice__parameterized0_HD3286 | Reconfigurable |            - |        147 |        147 |       0 |    0 |    581 |      0 |      0 |    0 |          0 |
|         genblk1[2].inst_reg                                                                                                                             |                                                                               axim_reg__xdcDup__6 | Reconfigurable |            - |        319 |        319 |       0 |    0 |   1172 |      0 |      0 |    0 |          0 |
|           (genblk1[2].inst_reg)                                                                                                                         |                                                                               axim_reg__xdcDup__6 | Reconfigurable |            - |         14 |         14 |       0 |    0 |      0 |      0 |      0 |    0 |          0 |
|           nolabel_line41                                                                                                                                |                                                                        axim_register_slice_HD3287 | Reconfigurable |            - |        305 |        305 |       0 |    0 |   1172 |      0 |      0 |    0 |          0 |
|             inst                                                                                                                                        |                          axim_register_slice_axi_register_slice_v2_1_26_axi_register_slice_HD3288 | Reconfigurable |            - |        305 |        305 |       0 |    0 |   1172 |      0 |      0 |    0 |          0 |
|               ar.ar_pipe                                                                                                                                |                         axim_register_slice_axi_register_slice_v2_1_26_axic_register_slice_HD3289 | Reconfigurable |            - |         12 |         12 |       0 |    0 |     36 |      0 |      0 |    0 |          0 |
|               aw.aw_pipe                                                                                                                                |                       axim_register_slice_axi_register_slice_v2_1_26_axic_register_slice_0_HD3290 | Reconfigurable |            - |         12 |         12 |       0 |    0 |     37 |      0 |      0 |    0 |          0 |
|               b.b_pipe                                                                                                                                  |         axim_register_slice_axi_register_slice_v2_1_26_axic_register_slice__parameterized1_HD3291 | Reconfigurable |            - |          2 |          2 |       0 |    0 |      2 |      0 |      0 |    0 |          0 |
|               r.r_pipe                                                                                                                                  |         axim_register_slice_axi_register_slice_v2_1_26_axic_register_slice__parameterized2_HD3292 | Reconfigurable |            - |        131 |        131 |       0 |    0 |    516 |      0 |      0 |    0 |          0 |
|               w.w_pipe                                                                                                                                  |         axim_register_slice_axi_register_slice_v2_1_26_axic_register_slice__parameterized0_HD3293 | Reconfigurable |            - |        148 |        148 |       0 |    0 |    581 |      0 |      0 |    0 |          0 |
|       genblk5[2].nolabel_line225                                                                                                                        |                                                                                    axim_reg_array | Reconfigurable |            - |        925 |        925 |       0 |    0 |   3516 |      0 |      0 |    0 |          0 |
|         genblk1[0].inst_reg                                                                                                                             |                                                                               axim_reg__xdcDup__7 | Reconfigurable |            - |        303 |        303 |       0 |    0 |   1172 |      0 |      0 |    0 |          0 |
|           nolabel_line41                                                                                                                                |                                                                        axim_register_slice_HD3294 | Reconfigurable |            - |        303 |        303 |       0 |    0 |   1172 |      0 |      0 |    0 |          0 |
|             inst                                                                                                                                        |                          axim_register_slice_axi_register_slice_v2_1_26_axi_register_slice_HD3295 | Reconfigurable |            - |        303 |        303 |       0 |    0 |   1172 |      0 |      0 |    0 |          0 |
|               ar.ar_pipe                                                                                                                                |                         axim_register_slice_axi_register_slice_v2_1_26_axic_register_slice_HD3296 | Reconfigurable |            - |         11 |         11 |       0 |    0 |     36 |      0 |      0 |    0 |          0 |
|               aw.aw_pipe                                                                                                                                |                       axim_register_slice_axi_register_slice_v2_1_26_axic_register_slice_0_HD3297 | Reconfigurable |            - |         12 |         12 |       0 |    0 |     37 |      0 |      0 |    0 |          0 |
|               b.b_pipe                                                                                                                                  |         axim_register_slice_axi_register_slice_v2_1_26_axic_register_slice__parameterized1_HD3298 | Reconfigurable |            - |          2 |          2 |       0 |    0 |      2 |      0 |      0 |    0 |          0 |
|               r.r_pipe                                                                                                                                  |         axim_register_slice_axi_register_slice_v2_1_26_axic_register_slice__parameterized2_HD3299 | Reconfigurable |            - |        131 |        131 |       0 |    0 |    516 |      0 |      0 |    0 |          0 |
|               w.w_pipe                                                                                                                                  |         axim_register_slice_axi_register_slice_v2_1_26_axic_register_slice__parameterized0_HD3300 | Reconfigurable |            - |        147 |        147 |       0 |    0 |    581 |      0 |      0 |    0 |          0 |
|         genblk1[1].inst_reg                                                                                                                             |                                                                               axim_reg__xdcDup__8 | Reconfigurable |            - |        303 |        303 |       0 |    0 |   1172 |      0 |      0 |    0 |          0 |
|           nolabel_line41                                                                                                                                |                                                                        axim_register_slice_HD3301 | Reconfigurable |            - |        303 |        303 |       0 |    0 |   1172 |      0 |      0 |    0 |          0 |
|             inst                                                                                                                                        |                          axim_register_slice_axi_register_slice_v2_1_26_axi_register_slice_HD3302 | Reconfigurable |            - |        303 |        303 |       0 |    0 |   1172 |      0 |      0 |    0 |          0 |
|               ar.ar_pipe                                                                                                                                |                         axim_register_slice_axi_register_slice_v2_1_26_axic_register_slice_HD3303 | Reconfigurable |            - |         11 |         11 |       0 |    0 |     36 |      0 |      0 |    0 |          0 |
|               aw.aw_pipe                                                                                                                                |                       axim_register_slice_axi_register_slice_v2_1_26_axic_register_slice_0_HD3304 | Reconfigurable |            - |         12 |         12 |       0 |    0 |     37 |      0 |      0 |    0 |          0 |
|               b.b_pipe                                                                                                                                  |         axim_register_slice_axi_register_slice_v2_1_26_axic_register_slice__parameterized1_HD3305 | Reconfigurable |            - |          2 |          2 |       0 |    0 |      2 |      0 |      0 |    0 |          0 |
|               r.r_pipe                                                                                                                                  |         axim_register_slice_axi_register_slice_v2_1_26_axic_register_slice__parameterized2_HD3306 | Reconfigurable |            - |        131 |        131 |       0 |    0 |    516 |      0 |      0 |    0 |          0 |
|               w.w_pipe                                                                                                                                  |         axim_register_slice_axi_register_slice_v2_1_26_axic_register_slice__parameterized0_HD3307 | Reconfigurable |            - |        147 |        147 |       0 |    0 |    581 |      0 |      0 |    0 |          0 |
|         genblk1[2].inst_reg                                                                                                                             |                                                                                          axim_reg | Reconfigurable |            - |        319 |        319 |       0 |    0 |   1172 |      0 |      0 |    0 |          0 |
|           (genblk1[2].inst_reg)                                                                                                                         |                                                                                          axim_reg | Reconfigurable |            - |         14 |         14 |       0 |    0 |      0 |      0 |      0 |    0 |          0 |
|           nolabel_line41                                                                                                                                |                                                                        axim_register_slice_HD3308 | Reconfigurable |            - |        305 |        305 |       0 |    0 |   1172 |      0 |      0 |    0 |          0 |
|             inst                                                                                                                                        |                          axim_register_slice_axi_register_slice_v2_1_26_axi_register_slice_HD3309 | Reconfigurable |            - |        305 |        305 |       0 |    0 |   1172 |      0 |      0 |    0 |          0 |
|               ar.ar_pipe                                                                                                                                |                         axim_register_slice_axi_register_slice_v2_1_26_axic_register_slice_HD3310 | Reconfigurable |            - |         12 |         12 |       0 |    0 |     36 |      0 |      0 |    0 |          0 |
|               aw.aw_pipe                                                                                                                                |                       axim_register_slice_axi_register_slice_v2_1_26_axic_register_slice_0_HD3311 | Reconfigurable |            - |         12 |         12 |       0 |    0 |     37 |      0 |      0 |    0 |          0 |
|               b.b_pipe                                                                                                                                  |         axim_register_slice_axi_register_slice_v2_1_26_axic_register_slice__parameterized1_HD3312 | Reconfigurable |            - |          2 |          2 |       0 |    0 |      2 |      0 |      0 |    0 |          0 |
|               r.r_pipe                                                                                                                                  |         axim_register_slice_axi_register_slice_v2_1_26_axic_register_slice__parameterized2_HD3313 | Reconfigurable |            - |        131 |        131 |       0 |    0 |    516 |      0 |      0 |    0 |          0 |
|               w.w_pipe                                                                                                                                  |         axim_register_slice_axi_register_slice_v2_1_26_axic_register_slice__parameterized0_HD3314 | Reconfigurable |            - |        148 |        148 |       0 |    0 |    581 |      0 |      0 |    0 |          0 |
|       genblk7[0].nolabel_line269                                                                                                                        |                                                         axil_reg_array__parameterized0__xdcDup__1 | Reconfigurable |            - |         36 |         36 |       0 |    0 |     48 |      0 |      0 |    0 |          0 |
|         genblk1[0].inst_reg                                                                                                                             |                                                                              axil_reg__xdcDup__10 | Reconfigurable |            - |         12 |         12 |       0 |    0 |     16 |      0 |      0 |    0 |          0 |
|           nolabel_line41                                                                                                                                |                                                                        axil_register_slice_HD3315 | Reconfigurable |            - |         12 |         12 |       0 |    0 |     16 |      0 |      0 |    0 |          0 |
|             inst                                                                                                                                        |                          axil_register_slice_axi_register_slice_v2_1_26_axi_register_slice_HD3316 | Reconfigurable |            - |         12 |         12 |       0 |    0 |     16 |      0 |      0 |    0 |          0 |
|               ar.ar_pipe                                                                                                                                |                         axil_register_slice_axi_register_slice_v2_1_26_axic_register_slice_HD3317 | Reconfigurable |            - |          2 |          2 |       0 |    0 |      2 |      0 |      0 |    0 |          0 |
|               aw.aw_pipe                                                                                                                                |                       axil_register_slice_axi_register_slice_v2_1_26_axic_register_slice_0_HD3318 | Reconfigurable |            - |          2 |          2 |       0 |    0 |      3 |      0 |      0 |    0 |          0 |
|               b.b_pipe                                                                                                                                  |         axil_register_slice_axi_register_slice_v2_1_26_axic_register_slice__parameterized1_HD3319 | Reconfigurable |            - |          4 |          4 |       0 |    0 |      6 |      0 |      0 |    0 |          0 |
|               r.r_pipe                                                                                                                                  |         axil_register_slice_axi_register_slice_v2_1_26_axic_register_slice__parameterized2_HD3320 | Reconfigurable |            - |          2 |          2 |       0 |    0 |      2 |      0 |      0 |    0 |          0 |
|               w.w_pipe                                                                                                                                  |         axil_register_slice_axi_register_slice_v2_1_26_axic_register_slice__parameterized0_HD3321 | Reconfigurable |            - |          2 |          2 |       0 |    0 |      3 |      0 |      0 |    0 |          0 |
|         genblk1[1].inst_reg                                                                                                                             |                                                                              axil_reg__xdcDup__11 | Reconfigurable |            - |         12 |         12 |       0 |    0 |     16 |      0 |      0 |    0 |          0 |
|           nolabel_line41                                                                                                                                |                                                                        axil_register_slice_HD3322 | Reconfigurable |            - |         12 |         12 |       0 |    0 |     16 |      0 |      0 |    0 |          0 |
|             inst                                                                                                                                        |                          axil_register_slice_axi_register_slice_v2_1_26_axi_register_slice_HD3323 | Reconfigurable |            - |         12 |         12 |       0 |    0 |     16 |      0 |      0 |    0 |          0 |
|               ar.ar_pipe                                                                                                                                |                         axil_register_slice_axi_register_slice_v2_1_26_axic_register_slice_HD3324 | Reconfigurable |            - |          2 |          2 |       0 |    0 |      2 |      0 |      0 |    0 |          0 |
|               aw.aw_pipe                                                                                                                                |                       axil_register_slice_axi_register_slice_v2_1_26_axic_register_slice_0_HD3325 | Reconfigurable |            - |          2 |          2 |       0 |    0 |      3 |      0 |      0 |    0 |          0 |
|               b.b_pipe                                                                                                                                  |         axil_register_slice_axi_register_slice_v2_1_26_axic_register_slice__parameterized1_HD3326 | Reconfigurable |            - |          4 |          4 |       0 |    0 |      6 |      0 |      0 |    0 |          0 |
|               r.r_pipe                                                                                                                                  |         axil_register_slice_axi_register_slice_v2_1_26_axic_register_slice__parameterized2_HD3327 | Reconfigurable |            - |          2 |          2 |       0 |    0 |      2 |      0 |      0 |    0 |          0 |
|               w.w_pipe                                                                                                                                  |         axil_register_slice_axi_register_slice_v2_1_26_axic_register_slice__parameterized0_HD3328 | Reconfigurable |            - |          2 |          2 |       0 |    0 |      3 |      0 |      0 |    0 |          0 |
|         genblk1[2].inst_reg                                                                                                                             |                                                                              axil_reg__xdcDup__12 | Reconfigurable |            - |         12 |         12 |       0 |    0 |     16 |      0 |      0 |    0 |          0 |
|           nolabel_line41                                                                                                                                |                                                                        axil_register_slice_HD3329 | Reconfigurable |            - |         12 |         12 |       0 |    0 |     16 |      0 |      0 |    0 |          0 |
|             inst                                                                                                                                        |                          axil_register_slice_axi_register_slice_v2_1_26_axi_register_slice_HD3330 | Reconfigurable |            - |         12 |         12 |       0 |    0 |     16 |      0 |      0 |    0 |          0 |
|               ar.ar_pipe                                                                                                                                |                         axil_register_slice_axi_register_slice_v2_1_26_axic_register_slice_HD3331 | Reconfigurable |            - |          2 |          2 |       0 |    0 |      2 |      0 |      0 |    0 |          0 |
|               aw.aw_pipe                                                                                                                                |                       axil_register_slice_axi_register_slice_v2_1_26_axic_register_slice_0_HD3332 | Reconfigurable |            - |          2 |          2 |       0 |    0 |      3 |      0 |      0 |    0 |          0 |
|               b.b_pipe                                                                                                                                  |         axil_register_slice_axi_register_slice_v2_1_26_axic_register_slice__parameterized1_HD3333 | Reconfigurable |            - |          4 |          4 |       0 |    0 |      6 |      0 |      0 |    0 |          0 |
|               r.r_pipe                                                                                                                                  |         axil_register_slice_axi_register_slice_v2_1_26_axic_register_slice__parameterized2_HD3334 | Reconfigurable |            - |          2 |          2 |       0 |    0 |      2 |      0 |      0 |    0 |          0 |
|               w.w_pipe                                                                                                                                  |         axil_register_slice_axi_register_slice_v2_1_26_axic_register_slice__parameterized0_HD3335 | Reconfigurable |            - |          2 |          2 |       0 |    0 |      3 |      0 |      0 |    0 |          0 |
|       genblk7[0].nolabel_line270                                                                                                                        |                                                         meta_reg_array__parameterized1__xdcDup__1 | Reconfigurable |            - |         23 |         23 |       0 |    0 |     15 |      0 |      0 |    0 |          0 |
|         genblk1[0].inst_reg                                                                                                                             |                                                               meta_reg__parameterized0__xdcDup__1 | Reconfigurable |            - |          6 |          6 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|           inst_reg_slice                                                                                                                                |                                                                       axis_register_slice_meta_32 | Reconfigurable |            - |          6 |          6 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|             inst                                                                                                                                        |                       axis_register_slice_meta_32_axis_register_slice_v1_1_26_axis_register_slice | Reconfigurable |            - |          6 |          6 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|               (inst)                                                                                                                                    |                       axis_register_slice_meta_32_axis_register_slice_v1_1_26_axis_register_slice | Reconfigurable |            - |          1 |          1 |       0 |    0 |      0 |      0 |      0 |    0 |          0 |
|               axisc_register_slice_0                                                                                                                    |                      axis_register_slice_meta_32_axis_register_slice_v1_1_26_axisc_register_slice | Reconfigurable |            - |          5 |          5 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|         genblk1[1].inst_reg                                                                                                                             |                                                               meta_reg__parameterized0__xdcDup__2 | Reconfigurable |            - |          8 |          8 |       0 |    0 |      5 |      0 |      0 |    0 |          0 |
|           inst_reg_slice                                                                                                                                |                                                                axis_register_slice_meta_32_HD3336 | Reconfigurable |            - |          8 |          8 |       0 |    0 |      5 |      0 |      0 |    0 |          0 |
|             inst                                                                                                                                        |                axis_register_slice_meta_32_axis_register_slice_v1_1_26_axis_register_slice_HD3337 | Reconfigurable |            - |          8 |          8 |       0 |    0 |      5 |      0 |      0 |    0 |          0 |
|               (inst)                                                                                                                                    |                axis_register_slice_meta_32_axis_register_slice_v1_1_26_axis_register_slice_HD3337 | Reconfigurable |            - |          1 |          1 |       0 |    0 |      1 |      0 |      0 |    0 |          0 |
|               axisc_register_slice_0                                                                                                                    |               axis_register_slice_meta_32_axis_register_slice_v1_1_26_axisc_register_slice_HD3338 | Reconfigurable |            - |          7 |          7 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
