Copyright 1986-2022 Xilinx, Inc. All Rights Reserved.
------------------------------------------------------------------------------------
| Tool Version : Vivado v.2022.1 (lin64) Build 3526262 Mon Apr 18 15:47:01 MDT 2022
| Date         : Fri May  1 14:58:18 2026
| Host         : clara running 64-bit NixOS 25.11 (Xantusia)
| Command      : report_utilization -hierarchical -file util_inter_6.csv
| Design       : cyt_top
| Device       : xcu280-fsvh2892-2L-e
| Speed File   : -2L
| Design State : Physopt postRoute
------------------------------------------------------------------------------------

Utilization Design Information

Table of Contents
-----------------
1. Utilization by Hierarchy

1. Utilization by Hierarchy
---------------------------

+---------------------------------------------------------------------------------------------------------------------------------------------------------+---------------------------------------------------------------------------------------------------+----------------+--------------+------------+------------+---------+------+--------+--------+--------+------+------------+
|                                                                         Instance                                                                        |                                               Module                                              |  PR Attribute  | Total PPLOCs | Total LUTs | Logic LUTs | LUTRAMs | SRLs |   FFs  | RAMB36 | RAMB18 | URAM | DSP Blocks |
|                     wrpp1_inst                                                                                                                          |                              axis_data_fifo_cch_req_128_xpm_counter_updn__parameterized1_1_HD4131 | Reconfigurable |            - |          8 |          8 |       0 |    0 |      8 |      0 |      0 |    0 |          0 |
|                     xpm_fifo_rst_inst                                                                                                                   |                                                    axis_data_fifo_cch_req_128_xpm_fifo_rst_HD4132 | Reconfigurable |            - |          2 |          2 |       0 |    0 |      5 |      0 |      0 |    0 |          0 |
|             inst_host_ssn                                                                                                                               |                                                                          ram_sp_c__parameterized1 | Reconfigurable |            - |        120 |        120 |       0 |    0 |      0 |      2 |      0 |    0 |          0 |
|           inst_lTlb                                                                                                                                     |                                                                    tlb_controller__parameterized9 | Reconfigurable |            - |        229 |        109 |     120 |    0 |    390 |      6 |      0 |    0 |          0 |
|             (inst_lTlb)                                                                                                                                 |                                                                    tlb_controller__parameterized9 | Reconfigurable |            - |          3 |          3 |       0 |    0 |    167 |      0 |      0 |    0 |          0 |
|             genblk1[0].inst_pt_host                                                                                                                     |                                                                                          ram_tp_c | Reconfigurable |            - |         29 |         29 |       0 |    0 |      0 |      3 |      0 |    0 |          0 |
|             genblk1[1].inst_pt_host                                                                                                                     |                                                                                      ram_tp_c_172 | Reconfigurable |            - |         38 |         38 |       0 |    0 |      0 |      3 |      0 |    0 |          0 |
|             inst_data_q                                                                                                                                 |                                                                     axis_data_fifo_128_tlb_HD4133 | Reconfigurable |            - |        160 |         40 |     120 |    0 |    223 |      0 |      0 |    0 |          0 |
|               inst                                                                                                                                      |                                           axis_data_fifo_128_tlb_axis_data_fifo_v2_0_8_top_HD4134 | Reconfigurable |            - |        160 |         40 |     120 |    0 |    223 |      0 |      0 |    0 |          0 |
|                 gen_fifo.xpm_fifo_axis_inst                                                                                                             |                                                       axis_data_fifo_128_tlb_xpm_fifo_axis_HD4135 | Reconfigurable |            - |        160 |         40 |     120 |    0 |    223 |      0 |      0 |    0 |          0 |
|                   (gen_fifo.xpm_fifo_axis_inst)                                                                                                         |                                                       axis_data_fifo_128_tlb_xpm_fifo_axis_HD4135 | Reconfigurable |            - |          2 |          2 |       0 |    0 |      0 |      0 |      0 |    0 |          0 |
|                   gaxis_rst_sync.xpm_cdc_sync_rst_inst                                                                                                  |                                                    axis_data_fifo_128_tlb_xpm_cdc_sync_rst_HD4136 | Reconfigurable |            - |          0 |          0 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|                   xpm_fifo_base_inst                                                                                                                    |                                                       axis_data_fifo_128_tlb_xpm_fifo_base_HD4137 | Reconfigurable |            - |        158 |         38 |     120 |    0 |    219 |      0 |      0 |    0 |          0 |
|                     (xpm_fifo_base_inst)                                                                                                                |                                                       axis_data_fifo_128_tlb_xpm_fifo_base_HD4137 | Reconfigurable |            - |          3 |          3 |       0 |    0 |      7 |      0 |      0 |    0 |          0 |
|                     gen_sdpram.xpm_memory_base_inst                                                                                                     |                                                     axis_data_fifo_128_tlb_xpm_memory_base_HD4138 | Reconfigurable |            - |        120 |          0 |     120 |    0 |    182 |      0 |      0 |    0 |          0 |
|                     rdp_inst                                                                                                                            |                                    axis_data_fifo_128_tlb_xpm_counter_updn__parameterized0_HD4139 | Reconfigurable |            - |         14 |         14 |       0 |    0 |      6 |      0 |      0 |    0 |          0 |
|                     rdpp1_inst                                                                                                                          |                                    axis_data_fifo_128_tlb_xpm_counter_updn__parameterized1_HD4140 | Reconfigurable |            - |          6 |          6 |       0 |    0 |      6 |      0 |      0 |    0 |          0 |
|                     rst_d1_inst                                                                                                                         |                                                    axis_data_fifo_128_tlb_xpm_fifo_reg_bit_HD4141 | Reconfigurable |            - |          1 |          1 |       0 |    0 |      1 |      0 |      0 |    0 |          0 |
|                     wrp_inst                                                                                                                            |                                  axis_data_fifo_128_tlb_xpm_counter_updn__parameterized0_0_HD4142 | Reconfigurable |            - |          8 |          8 |       0 |    0 |      6 |      0 |      0 |    0 |          0 |
|                     wrpp1_inst                                                                                                                          |                                  axis_data_fifo_128_tlb_xpm_counter_updn__parameterized1_1_HD4143 | Reconfigurable |            - |          5 |          5 |       0 |    0 |      6 |      0 |      0 |    0 |          0 |
|                     xpm_fifo_rst_inst                                                                                                                   |                                                        axis_data_fifo_128_tlb_xpm_fifo_rst_HD4144 | Reconfigurable |            - |          2 |          2 |       0 |    0 |      5 |      0 |      0 |    0 |          0 |
|           inst_lTlb_slv_0                                                                                                                               |                                                                                    tlb_slave_axil | Reconfigurable |            - |         35 |         35 |       0 |    0 |    201 |      0 |      0 |    0 |          0 |
|           inst_rd_q_fsm_hdma                                                                                                                            |                                                                                     dma_req_queue | Reconfigurable |            - |         88 |         32 |      56 |    0 |    230 |      0 |      0 |    0 |          0 |
|             (inst_rd_q_fsm_hdma)                                                                                                                        |                                                                                     dma_req_queue | Reconfigurable |            - |          2 |          2 |       0 |    0 |      1 |      0 |      0 |    0 |          0 |
|             inst_req                                                                                                                                    |                                                                      axis_data_fifo_req_96_HD4145 | Reconfigurable |            - |         86 |         30 |      56 |    0 |    229 |      0 |      0 |    0 |          0 |
|               inst                                                                                                                                      |                                            axis_data_fifo_req_96_axis_data_fifo_v2_0_8_top_HD4146 | Reconfigurable |            - |         86 |         30 |      56 |    0 |    229 |      0 |      0 |    0 |          0 |
|                 (inst)                                                                                                                                  |                                            axis_data_fifo_req_96_axis_data_fifo_v2_0_8_top_HD4146 | Reconfigurable |            - |          0 |          0 |       0 |    0 |      0 |      0 |      0 |    0 |          0 |
|                 gen_fifo.xpm_fifo_axis_inst                                                                                                             |                                                        axis_data_fifo_req_96_xpm_fifo_axis_HD4147 | Reconfigurable |            - |         86 |         30 |      56 |    0 |    229 |      0 |      0 |    0 |          0 |
|                   (gen_fifo.xpm_fifo_axis_inst)                                                                                                         |                                                        axis_data_fifo_req_96_xpm_fifo_axis_HD4147 | Reconfigurable |            - |          2 |          2 |       0 |    0 |      0 |      0 |      0 |    0 |          0 |
|                   gaxis_rst_sync.xpm_cdc_sync_rst_inst                                                                                                  |                                                     axis_data_fifo_req_96_xpm_cdc_sync_rst_HD4148 | Reconfigurable |            - |          0 |          0 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|                   xpm_fifo_base_inst                                                                                                                    |                                                        axis_data_fifo_req_96_xpm_fifo_base_HD4149 | Reconfigurable |            - |         84 |         28 |      56 |    0 |    225 |      0 |      0 |    0 |          0 |
|                     (xpm_fifo_base_inst)                                                                                                                |                                                        axis_data_fifo_req_96_xpm_fifo_base_HD4149 | Reconfigurable |            - |          3 |          3 |       0 |    0 |      7 |      0 |      0 |    0 |          0 |
|                     gen_sdpram.xpm_memory_base_inst                                                                                                     |                                                      axis_data_fifo_req_96_xpm_memory_base_HD4150 | Reconfigurable |            - |         56 |          0 |      56 |    0 |    192 |      0 |      0 |    0 |          0 |
|                     rdp_inst                                                                                                                            |                                     axis_data_fifo_req_96_xpm_counter_updn__parameterized0_HD4151 | Reconfigurable |            - |         10 |         10 |       0 |    0 |      5 |      0 |      0 |    0 |          0 |
|                     rdpp1_inst                                                                                                                          |                                     axis_data_fifo_req_96_xpm_counter_updn__parameterized1_HD4152 | Reconfigurable |            - |          4 |          4 |       0 |    0 |      5 |      0 |      0 |    0 |          0 |
|                     rst_d1_inst                                                                                                                         |                                                     axis_data_fifo_req_96_xpm_fifo_reg_bit_HD4153 | Reconfigurable |            - |          1 |          1 |       0 |    0 |      1 |      0 |      0 |    0 |          0 |
|                     wrp_inst                                                                                                                            |                                   axis_data_fifo_req_96_xpm_counter_updn__parameterized0_0_HD4154 | Reconfigurable |            - |          6 |          6 |       0 |    0 |      5 |      0 |      0 |    0 |          0 |
|                     wrpp1_inst                                                                                                                          |                                   axis_data_fifo_req_96_xpm_counter_updn__parameterized1_1_HD4155 | Reconfigurable |            - |          3 |          3 |       0 |    0 |      5 |      0 |      0 |    0 |          0 |
|                     xpm_fifo_rst_inst                                                                                                                   |                                                         axis_data_fifo_req_96_xpm_fifo_rst_HD4156 | Reconfigurable |            - |          2 |          2 |       0 |    0 |      5 |      0 |      0 |    0 |          0 |
|           inst_sTlb                                                                                                                                     |                                                                   tlb_controller__parameterized10 | Reconfigurable |            - |        337 |        209 |     128 |    0 |    424 |     12 |      4 |    0 |          0 |
|             (inst_sTlb)                                                                                                                                 |                                                                   tlb_controller__parameterized10 | Reconfigurable |            - |          4 |          4 |       0 |    0 |    165 |      0 |      0 |    0 |          0 |
|             genblk1[0].inst_pt_host                                                                                                                     |                                                                          ram_tp_c__parameterized0 | Reconfigurable |            - |         33 |         33 |       0 |    0 |      0 |      3 |      1 |    0 |          0 |
|             genblk1[1].inst_pt_host                                                                                                                     |                                                                      ram_tp_c__parameterized0_169 | Reconfigurable |            - |         34 |         34 |       0 |    0 |      0 |      3 |      1 |    0 |          0 |
|             genblk1[2].inst_pt_host                                                                                                                     |                                                                      ram_tp_c__parameterized0_170 | Reconfigurable |            - |         34 |         34 |       0 |    0 |      0 |      3 |      1 |    0 |          0 |
|             genblk1[3].inst_pt_host                                                                                                                     |                                                                      ram_tp_c__parameterized0_171 | Reconfigurable |            - |         66 |         66 |       0 |    0 |      0 |      3 |      1 |    0 |          0 |
|             inst_data_q                                                                                                                                 |                                                                     axis_data_fifo_128_tlb_HD4157 | Reconfigurable |            - |        167 |         39 |     128 |    0 |    259 |      0 |      0 |    0 |          0 |
|               inst                                                                                                                                      |                                           axis_data_fifo_128_tlb_axis_data_fifo_v2_0_8_top_HD4158 | Reconfigurable |            - |        167 |         39 |     128 |    0 |    259 |      0 |      0 |    0 |          0 |
|                 gen_fifo.xpm_fifo_axis_inst                                                                                                             |                                                       axis_data_fifo_128_tlb_xpm_fifo_axis_HD4159 | Reconfigurable |            - |        167 |         39 |     128 |    0 |    259 |      0 |      0 |    0 |          0 |
|                   (gen_fifo.xpm_fifo_axis_inst)                                                                                                         |                                                       axis_data_fifo_128_tlb_xpm_fifo_axis_HD4159 | Reconfigurable |            - |          2 |          2 |       0 |    0 |      0 |      0 |      0 |    0 |          0 |
|                   gaxis_rst_sync.xpm_cdc_sync_rst_inst                                                                                                  |                                                    axis_data_fifo_128_tlb_xpm_cdc_sync_rst_HD4160 | Reconfigurable |            - |          0 |          0 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|                   xpm_fifo_base_inst                                                                                                                    |                                                       axis_data_fifo_128_tlb_xpm_fifo_base_HD4161 | Reconfigurable |            - |        165 |         37 |     128 |    0 |    255 |      0 |      0 |    0 |          0 |
|                     (xpm_fifo_base_inst)                                                                                                                |                                                       axis_data_fifo_128_tlb_xpm_fifo_base_HD4161 | Reconfigurable |            - |          3 |          3 |       0 |    0 |      7 |      0 |      0 |    0 |          0 |
|                     gen_sdpram.xpm_memory_base_inst                                                                                                     |                                                     axis_data_fifo_128_tlb_xpm_memory_base_HD4162 | Reconfigurable |            - |        128 |          0 |     128 |    0 |    218 |      0 |      0 |    0 |          0 |
|                     rdp_inst                                                                                                                            |                                    axis_data_fifo_128_tlb_xpm_counter_updn__parameterized0_HD4163 | Reconfigurable |            - |         13 |         13 |       0 |    0 |      6 |      0 |      0 |    0 |          0 |
|                     rdpp1_inst                                                                                                                          |                                    axis_data_fifo_128_tlb_xpm_counter_updn__parameterized1_HD4164 | Reconfigurable |            - |          6 |          6 |       0 |    0 |      6 |      0 |      0 |    0 |          0 |
|                     rst_d1_inst                                                                                                                         |                                                    axis_data_fifo_128_tlb_xpm_fifo_reg_bit_HD4165 | Reconfigurable |            - |          1 |          1 |       0 |    0 |      1 |      0 |      0 |    0 |          0 |
|                     wrp_inst                                                                                                                            |                                  axis_data_fifo_128_tlb_xpm_counter_updn__parameterized0_0_HD4166 | Reconfigurable |            - |          8 |          8 |       0 |    0 |      6 |      0 |      0 |    0 |          0 |
|                     wrpp1_inst                                                                                                                          |                                  axis_data_fifo_128_tlb_xpm_counter_updn__parameterized1_1_HD4167 | Reconfigurable |            - |          5 |          5 |       0 |    0 |      6 |      0 |      0 |    0 |          0 |
|                     xpm_fifo_rst_inst                                                                                                                   |                                                        axis_data_fifo_128_tlb_xpm_fifo_rst_HD4168 | Reconfigurable |            - |          2 |          2 |       0 |    0 |      5 |      0 |      0 |    0 |          0 |
|           inst_sTlb_slv_0                                                                                                                               |                                                                    tlb_slave_axil__parameterized0 | Reconfigurable |            - |         35 |         35 |       0 |    0 |    201 |      0 |      0 |    0 |          0 |
|           inst_wr_q_fsm_hdma                                                                                                                            |                                                                     dma_req_queue__parameterized0 | Reconfigurable |            - |         87 |         31 |      56 |    0 |    230 |      0 |      0 |    0 |          0 |
|             (inst_wr_q_fsm_hdma)                                                                                                                        |                                                                     dma_req_queue__parameterized0 | Reconfigurable |            - |          2 |          2 |       0 |    0 |      1 |      0 |      0 |    0 |          0 |
|             inst_req                                                                                                                                    |                                                                      axis_data_fifo_req_96_HD4169 | Reconfigurable |            - |         86 |         30 |      56 |    0 |    229 |      0 |      0 |    0 |          0 |
|               inst                                                                                                                                      |                                            axis_data_fifo_req_96_axis_data_fifo_v2_0_8_top_HD4170 | Reconfigurable |            - |         86 |         30 |      56 |    0 |    229 |      0 |      0 |    0 |          0 |
|                 (inst)                                                                                                                                  |                                            axis_data_fifo_req_96_axis_data_fifo_v2_0_8_top_HD4170 | Reconfigurable |            - |          0 |          0 |       0 |    0 |      0 |      0 |      0 |    0 |          0 |
|                 gen_fifo.xpm_fifo_axis_inst                                                                                                             |                                                        axis_data_fifo_req_96_xpm_fifo_axis_HD4171 | Reconfigurable |            - |         86 |         30 |      56 |    0 |    229 |      0 |      0 |    0 |          0 |
|                   (gen_fifo.xpm_fifo_axis_inst)                                                                                                         |                                                        axis_data_fifo_req_96_xpm_fifo_axis_HD4171 | Reconfigurable |            - |          2 |          2 |       0 |    0 |      0 |      0 |      0 |    0 |          0 |
|                   gaxis_rst_sync.xpm_cdc_sync_rst_inst                                                                                                  |                                                     axis_data_fifo_req_96_xpm_cdc_sync_rst_HD4172 | Reconfigurable |            - |          0 |          0 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|                   xpm_fifo_base_inst                                                                                                                    |                                                        axis_data_fifo_req_96_xpm_fifo_base_HD4173 | Reconfigurable |            - |         84 |         28 |      56 |    0 |    225 |      0 |      0 |    0 |          0 |
|                     (xpm_fifo_base_inst)                                                                                                                |                                                        axis_data_fifo_req_96_xpm_fifo_base_HD4173 | Reconfigurable |            - |          3 |          3 |       0 |    0 |      7 |      0 |      0 |    0 |          0 |
|                     gen_sdpram.xpm_memory_base_inst                                                                                                     |                                                      axis_data_fifo_req_96_xpm_memory_base_HD4174 | Reconfigurable |            - |         56 |          0 |      56 |    0 |    192 |      0 |      0 |    0 |          0 |
|                     rdp_inst                                                                                                                            |                                     axis_data_fifo_req_96_xpm_counter_updn__parameterized0_HD4175 | Reconfigurable |            - |         10 |         10 |       0 |    0 |      5 |      0 |      0 |    0 |          0 |
|                     rdpp1_inst                                                                                                                          |                                     axis_data_fifo_req_96_xpm_counter_updn__parameterized1_HD4176 | Reconfigurable |            - |          4 |          4 |       0 |    0 |      5 |      0 |      0 |    0 |          0 |
|                     rst_d1_inst                                                                                                                         |                                                     axis_data_fifo_req_96_xpm_fifo_reg_bit_HD4177 | Reconfigurable |            - |          1 |          1 |       0 |    0 |      1 |      0 |      0 |    0 |          0 |
|                     wrp_inst                                                                                                                            |                                   axis_data_fifo_req_96_xpm_counter_updn__parameterized0_0_HD4178 | Reconfigurable |            - |          6 |          6 |       0 |    0 |      5 |      0 |      0 |    0 |          0 |
|                     wrpp1_inst                                                                                                                          |                                   axis_data_fifo_req_96_xpm_counter_updn__parameterized1_1_HD4179 | Reconfigurable |            - |          3 |          3 |       0 |    0 |      5 |      0 |      0 |    0 |          0 |
|                     xpm_fifo_rst_inst                                                                                                                   |                                                         axis_data_fifo_req_96_xpm_fifo_rst_HD4180 | Reconfigurable |            - |          2 |          2 |       0 |    0 |      5 |      0 |      0 |    0 |          0 |
|         genblk2[0].inst_cnfg_slave                                                                                                                      |                                                                                    cnfg_slave_avx | Reconfigurable |            - |       2721 |       2577 |     144 |    0 |   7488 |      2 |      0 |    0 |          0 |
|           (genblk2[0].inst_cnfg_slave)                                                                                                                  |                                                                                    cnfg_slave_avx | Reconfigurable |            - |        899 |        899 |       0 |    0 |   1802 |      0 |      0 |    0 |          0 |
|           inst_cmd_queue                                                                                                                                |                                                                       axis_data_fifo_req_256_used | Reconfigurable |            - |        185 |         41 |     144 |    0 |    478 |      0 |      0 |    0 |          0 |
|             inst                                                                                                                                        |                                             axis_data_fifo_req_256_used_axis_data_fifo_v2_0_8_top | Reconfigurable |            - |        185 |         41 |     144 |    0 |    478 |      0 |      0 |    0 |          0 |
|               (inst)                                                                                                                                    |                                             axis_data_fifo_req_256_used_axis_data_fifo_v2_0_8_top | Reconfigurable |            - |          0 |          0 |       0 |    0 |      0 |      0 |      0 |    0 |          0 |
|               gen_fifo.xpm_fifo_axis_inst                                                                                                               |                                                         axis_data_fifo_req_256_used_xpm_fifo_axis | Reconfigurable |            - |        185 |         41 |     144 |    0 |    478 |      0 |      0 |    0 |          0 |
|                 (gen_fifo.xpm_fifo_axis_inst)                                                                                                           |                                                         axis_data_fifo_req_256_used_xpm_fifo_axis | Reconfigurable |            - |          2 |          2 |       0 |    0 |      0 |      0 |      0 |    0 |          0 |
|                 gaxis_rst_sync.xpm_cdc_sync_rst_inst                                                                                                    |                                                      axis_data_fifo_req_256_used_xpm_cdc_sync_rst | Reconfigurable |            - |          0 |          0 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|                 xpm_fifo_base_inst                                                                                                                      |                                                         axis_data_fifo_req_256_used_xpm_fifo_base | Reconfigurable |            - |        183 |         39 |     144 |    0 |    474 |      0 |      0 |    0 |          0 |
|                   (xpm_fifo_base_inst)                                                                                                                  |                                                         axis_data_fifo_req_256_used_xpm_fifo_base | Reconfigurable |            - |          3 |          3 |       0 |    0 |     12 |      0 |      0 |    0 |          0 |
|                   gen_fwft.rdpp1_inst                                                                                                                   |                                                      axis_data_fifo_req_256_used_xpm_counter_updn | Reconfigurable |            - |          5 |          5 |       0 |    0 |      2 |      0 |      0 |    0 |          0 |
|                   gen_sdpram.xpm_memory_base_inst                                                                                                       |                                                       axis_data_fifo_req_256_used_xpm_memory_base | Reconfigurable |            - |        144 |          0 |     144 |    0 |    432 |      0 |      0 |    0 |          0 |
|                   rdp_inst                                                                                                                              |                                      axis_data_fifo_req_256_used_xpm_counter_updn__parameterized0 | Reconfigurable |            - |         15 |         15 |       0 |    0 |      6 |      0 |      0 |    0 |          0 |
|                   rdpp1_inst                                                                                                                            |                                      axis_data_fifo_req_256_used_xpm_counter_updn__parameterized1 | Reconfigurable |            - |          3 |          3 |       0 |    0 |      5 |      0 |      0 |    0 |          0 |
|                   rst_d1_inst                                                                                                                           |                                                      axis_data_fifo_req_256_used_xpm_fifo_reg_bit | Reconfigurable |            - |          1 |          1 |       0 |    0 |      1 |      0 |      0 |    0 |          0 |
|                   wrp_inst                                                                                                                              |                                    axis_data_fifo_req_256_used_xpm_counter_updn__parameterized0_0 | Reconfigurable |            - |         11 |         11 |       0 |    0 |      6 |      0 |      0 |    0 |          0 |
|                   wrpp1_inst                                                                                                                            |                                    axis_data_fifo_req_256_used_xpm_counter_updn__parameterized1_1 | Reconfigurable |            - |          3 |          3 |       0 |    0 |      5 |      0 |      0 |    0 |          0 |
|                   xpm_fifo_rst_inst                                                                                                                     |                                                          axis_data_fifo_req_256_used_xpm_fifo_rst | Reconfigurable |            - |          3 |          3 |       0 |    0 |      5 |      0 |      0 |    0 |          0 |
|           inst_host_cmplt_q_rd                                                                                                                          |                                                                  queue_stream__parameterized0_138 | Reconfigurable |            - |         39 |         39 |       0 |    0 |     58 |      0 |      0 |    0 |          0 |
|             inst_fifo                                                                                                                                   |                                                                          fifo__parameterized0_168 | Reconfigurable |            - |         39 |         39 |       0 |    0 |     58 |      0 |      0 |    0 |          0 |
|           inst_host_cmplt_q_wr                                                                                                                          |                                                                  queue_stream__parameterized0_139 | Reconfigurable |            - |         40 |         40 |       0 |    0 |     58 |      0 |      0 |    0 |          0 |
|             inst_fifo                                                                                                                                   |                                                                          fifo__parameterized0_167 | Reconfigurable |            - |         40 |         40 |       0 |    0 |     58 |      0 |      0 |    0 |          0 |
|           inst_invldt_rd_ctrl                                                                                                                           |                                                                    queue_meta__parameterized6_140 | Reconfigurable |            - |        122 |        122 |       0 |    0 |    447 |      0 |      0 |    0 |          0 |
|             inst_fifo                                                                                                                                   |                                                                          fifo__parameterized5_166 | Reconfigurable |            - |        122 |        122 |       0 |    0 |    447 |      0 |      0 |    0 |          0 |
|           inst_invldt_rd_irq_q                                                                                                                          |                                                                    queue_meta__parameterized1_141 | Reconfigurable |            - |        161 |        161 |       0 |    0 |    525 |      0 |      0 |    0 |          0 |
|             inst_fifo                                                                                                                                   |                                                                          fifo__parameterized2_165 | Reconfigurable |            - |        161 |        161 |       0 |    0 |    525 |      0 |      0 |    0 |          0 |
|           inst_invldt_wr_ctrl                                                                                                                           |                                                                    queue_meta__parameterized7_142 | Reconfigurable |            - |        120 |        120 |       0 |    0 |    443 |      0 |      0 |    0 |          0 |
|             inst_fifo                                                                                                                                   |                                                                          fifo__parameterized5_164 | Reconfigurable |            - |        120 |        120 |       0 |    0 |    443 |      0 |      0 |    0 |          0 |
|           inst_invldt_wr_irq_q                                                                                                                          |                                                                    queue_meta__parameterized2_143 | Reconfigurable |            - |          7 |          7 |       0 |    0 |      5 |      0 |      0 |    0 |          0 |
|             inst_fifo                                                                                                                                   |                                                                          fifo__parameterized2_163 | Reconfigurable |            - |          7 |          7 |       0 |    0 |      5 |      0 |      0 |    0 |          0 |
|           inst_meta_wback                                                                                                                               |                                                                    queue_meta__parameterized9_144 | Reconfigurable |            - |        174 |        174 |       0 |    0 |    618 |      0 |      0 |    0 |          0 |
|             inst_fifo                                                                                                                                   |                                                                          fifo__parameterized6_162 | Reconfigurable |            - |        174 |        174 |       0 |    0 |    618 |      0 |      0 |    0 |          0 |
|           inst_meta_wback_rd                                                                                                                            |                                                                    queue_meta__parameterized8_145 | Reconfigurable |            - |        167 |        167 |       0 |    0 |    618 |      0 |      0 |    0 |          0 |
|             inst_fifo                                                                                                                                   |                                                                          fifo__parameterized6_161 | Reconfigurable |            - |        167 |        167 |       0 |    0 |    618 |      0 |      0 |    0 |          0 |
|           inst_meta_wback_wr                                                                                                                            |                                                                    queue_meta__parameterized8_146 | Reconfigurable |            - |        166 |        166 |       0 |    0 |    618 |      0 |      0 |    0 |          0 |
|             inst_fifo                                                                                                                                   |                                                                          fifo__parameterized6_160 | Reconfigurable |            - |        166 |        166 |       0 |    0 |    618 |      0 |      0 |    0 |          0 |
|           inst_notify_irq_q                                                                                                                             |                                                                    queue_meta__parameterized3_147 | Reconfigurable |            - |          7 |          7 |       0 |    0 |      5 |      0 |      0 |    0 |          0 |
|             inst_fifo                                                                                                                                   |                                                                          fifo__parameterized3_159 | Reconfigurable |            - |          7 |          7 |       0 |    0 |      5 |      0 |      0 |    0 |          0 |
|           inst_pfault_rd_ctrl                                                                                                                           |                                                                    queue_meta__parameterized4_148 | Reconfigurable |            - |         11 |         11 |       0 |    0 |     11 |      0 |      0 |    0 |          0 |
|             inst_fifo                                                                                                                                   |                                                                          fifo__parameterized4_158 | Reconfigurable |            - |         11 |         11 |       0 |    0 |     11 |      0 |      0 |    0 |          0 |
|           inst_pfault_rd_irq_q                                                                                                                          |                                                                                    queue_meta_149 | Reconfigurable |            - |        304 |        304 |       0 |    0 |    895 |      0 |      0 |    0 |          0 |
|             inst_fifo                                                                                                                                   |                                                                          fifo__parameterized1_157 | Reconfigurable |            - |        304 |        304 |       0 |    0 |    895 |      0 |      0 |    0 |          0 |
|           inst_pfault_wr_ctrl                                                                                                                           |                                                                    queue_meta__parameterized5_150 | Reconfigurable |            - |         14 |         14 |       0 |    0 |     11 |      0 |      0 |    0 |          0 |
